f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,f_host_response_time,p_host_response_rate,p_host_acceptance_rate,usd_price,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincefirst,n_days_sincelast,d_backyard,d_baking_sheet,d_barbecue_utensils,d_bathtub,d_bed_linens,d_board_games,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_keypad,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_outdoor_dining_area,d_outdoor_furniture,d_outlet_covers,d_private_entrance,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_single_level_home,d_smart_lock,d_smoke_alarm,d_toaster,d_waterfront,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_have_frige,d_have_o_machineee_machinecoffee,d_have_gril,d_have_freeon_premises,d_have_freestreet,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,room_type,property_type
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,92,169.85999999999999,4,1,2,2,4.5,6,0.18,1,128,990,862,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,149,29484966,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,92,135.66,2,1,1,1,4.5,2,0.06,1,0,963,906,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,119,29485242,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Josefstadt,within an hour,100,99,87.77999999999999,4,1,1,2,4.76,149,3.92,1,90,1138,17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,77,29488573,Josefstadt,Entire home/apt,unit
loft,Entire home/apt,Entire/Apt,Alsergrund,within an hour,100,100,108.3,4,1,NA,2,4.85,156,4.14,1,252,1130,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,95,29490381,Alsergrund,Entire home/apt,loft
unit,Entire home/apt,Entire/Apt,Margareten,within an hour,100,100,106.02,6,1.5,2,2,4.88,52,1.41,2,352,1109,14,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,93,29505798,Margareten,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,NA,NA,100,56.99999999999999,5,1,2,5,NA,0,NA,4,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,50,29527047,Leopoldstadt,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Wieden,NA,NA,100,78.66,4,1,2,2,4.4,5,0.13,1,0,1131,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,69,29533870,Wieden,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Hernals,within an hour,100,100,79.8,3,1,NA,2,4.27,57,1.5,1,357,1141,60,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,70,29540141,Hernals,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,NA,NA,NA,71.82,2,1,1,1,4.93,73,1.96,3,161,1115,19,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,63,29557436,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Meidling,NA,NA,NA,68.39999999999999,6,1,2,3,4.83,42,1.13,1,1,1118,404,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,60,29561265,Meidling,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,NA,NA,NA,91.19999999999999,3,1,2,1,4.9,59,1.55,2,283,1138,636,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,80,29564695,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Meidling,within an hour,100,100,82.08,4,1.5,1,2,4.9,96,2.56,1,266,1125,26,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,72,29587856,Meidling,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,67,91.19999999999999,4,1,1,3,4.33,3,0.08,3,126,1072,38,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,80,29588017,Brigittenau,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Hietzing,within a few hours,100,0,56.99999999999999,4,1,1,1,4.95,40,1.09,2,148,1095,401,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,50,29590766,Hietzing,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Alsergrund,NA,NA,NA,45.599999999999994,3,1.5,1,2,5,14,0.37,2,0,1133,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40,29605528,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Wieden,within an hour,100,100,85.49999999999999,3,1,2,3,4.74,19,0.51,3,242,1116,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,29622166,Wieden,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,within an hour,100,100,41.04,4,1,1,3,4.72,64,1.79,1,89,1072,18,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,36,29628878,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,100,100,83.22,3,1,1,2,4.91,77,2.05,2,7,1124,18,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,73,29643077,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Hernals,within an hour,100,100,78.66,6,1,2,3,4.97,32,0.93,1,59,1033,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,69,29667584,Hernals,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,50,102.6,4,1,2,2,4.75,4,0.11,6,71,1069,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,29669054,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Wieden,NA,NA,NA,113.99999999999999,3,1,1,3,4.96,27,0.73,2,0,1110,661,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,100,29672007,Wieden,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,NA,NA,NA,50.16,4,1,1,2,0,1,0.03,2,0,1127,1127,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,44,29677479,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,within an hour,100,100,150.48,3,1.5,1,2,4.89,96,2.57,2,132,1120,134,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,132,29677543,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within a few hours,100,100,62.699999999999996,3,1.5,1,2,4.85,13,0.35,28,253,1129,41,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,55,29691904,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,a few days or more,0,NA,170.99999999999997,4,1,1,1,4.93,29,0.78,60,173,1108,705,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,150,29703935,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,within a few hours,100,64,182.39999999999998,4,1.5,2,2,5,6,0.17,5,291,1086,100,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,160,29732035,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Josefstadt,within an hour,100,100,142.5,4,1.5,1,2,4.98,89,2.41,1,71,1107,32,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,125,29735771,Josefstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,NA,NA,NA,55.85999999999999,3,1,1,2,4.53,17,0.46,2,0,1107,830,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,49,29745643,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Favoriten,within an hour,100,100,63.839999999999996,4,1.5,1,2,4.98,104,2.76,2,259,1128,18,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,56,29745848,Favoriten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Ottakring,within an hour,100,67,54.72,4,1.5,1,2,4.9,30,0.81,3,114,1110,37,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,48,29751838,Ottakring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Wieden,within a few hours,90,98,51.3,2,1,1,1,4.55,132,3.52,1,58,1123,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,45,29754004,Wieden,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Ottakring,within a few hours,100,100,44.459999999999994,2,1,1,1,4.86,44,1.29,1,130,1026,284,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,39,29793508,Ottakring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Ottakring,within an hour,100,89,55.85999999999999,2,1,1,1,4.83,43,1.15,1,18,1116,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,49,29793800,Ottakring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,within an hour,100,100,72.96,4,1,1,1,4.85,149,4.02,2,137,1112,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,64,29795528,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,100,98,91.19999999999999,3,1,1,2,4.97,86,2.94,2,51,877,20,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,80,29800154,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,100,98,113.99999999999999,4,1,NA,1,5,2,0.05,1,326,1096,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100,29812804,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,100,128.82,4,1,NA,2,4.8,30,0.81,2,229,1111,38,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,113,29819806,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,NA,NA,NA,68.39999999999999,2,1.5,1,NA,5,16,0.43,3,0,1112,707,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,60,29824311,Brigittenau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,100,34.199999999999996,3,1.5,1,2,4.79,86,2.35,1,335,1095,16,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,30,29826429,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,97,94.61999999999999,6,2,2,4,4.92,123,3.55,3,160,1038,3,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,83,29852202,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,NA,NA,NA,142.5,6,1.5,3,6,0,2,0.06,2,0,1053,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125,29863744,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within an hour,100,97,50.16,4,1.5,1,5,4.86,170,4.59,1,249,1111,17,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,44,29867507,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Innere Stadt,a few days or more,44,100,96.89999999999999,4,1,NA,1,4,5,0.15,2,361,1003,805,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,85,29895319,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Josefstadt,within an hour,100,100,155.04,6,1.5,2,3,4.81,96,2.58,2,357,1117,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,136,29895516,Josefstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,NA,NA,NA,85.49999999999999,2,1,1,1,4.94,63,1.7,2,67,1110,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,75,29897778,W<U+008A>hring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,within an hour,100,96,61.559999999999995,3,1.5,1,1,4.74,62,1.8,2,285,1035,25,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,54,29901052,W<U+008A>hring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,95,63.839999999999996,6,1,2,4,4.64,58,1.58,1,351,1101,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,56,29950139,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Wieden,NA,NA,NA,67.25999999999999,3,1,1,4,4.75,20,0.55,2,254,1081,39,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,59,29957599,Wieden,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,86,93,79.8,2,1.5,1,2,4.91,77,2.09,2,36,1103,57,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,70,29961489,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,NA,NA,0,43.31999999999999,2,1,1,1,4.87,39,1.05,3,37,1110,417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,38,29975056,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Meidling,NA,NA,NA,78.66,4,1.5,1,1,4.92,26,0.71,2,0,1103,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,29982679,Meidling,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,a few days or more,0,0,79.8,2,1,1,2,5,1,0.03,14,88,1073,1073,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,70,29986720,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Innere Stadt,NA,NA,NA,53.58,4,1,2,2,4.94,81,2.19,3,0,1110,836,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,47,29986793,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,67,54.72,2,1,NA,1,5,7,0.19,3,2,1117,706,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,48,30001052,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,NA,NA,NA,227.99999999999997,4,1.5,2,2,NA,0,NA,4,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,200,30030068,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,100,113.99999999999999,2,1,1,1,5,2,0.05,2,340,1103,830,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,100,30032391,Brigittenau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,100,113.99999999999999,2,1,1,1,5,3,0.08,2,340,1110,1047,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,100,30033260,Brigittenau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,100,96.89999999999999,2,1,1,1,5,11,0.3,2,312,1110,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,85,30033782,Brigittenau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Hernals,NA,NA,NA,273.59999999999997,6,1,2,3,NA,0,NA,4,364,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,240,30035470,Hernals,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,within an hour,98,99,33.059999999999995,6,1,2,3,4.68,53,1.44,2,355,1100,631,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,29,30035496,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,100,100,62.699999999999996,4,1,NA,2,4.86,101,2.73,1,55,1110,634,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,55,30058773,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Ottakring,within an hour,100,100,115.13999999999999,4,1,2,2,4.97,32,0.9,2,295,1071,59,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,101,30061008,Ottakring,Entire home/apt,unit
